0	1
0.087266499999999996851	0.99998962869866314662
0.1745329999999999937	0.9999579679410972588
0.26179900000000000393	0.99990600437063026362
0.3490659999999999874	0.99983535037458803885
0.43633199999999999763	0.99974819501882272732
0.52359900000000003661	0.99964722612480860775
0.61086499999999999133	0.99953555058297727243
0.6981319999999999748	0.99941658515663078788
0.78539800000000004054	0.99929395757264449784
0.87266500000000002402	0.99917138194524923733
0.95993099999999997873	0.99905255506602985704
1.0471999999999999087	0.99894103111620724533
1.1344600000000000239	0.99884014357535999551
1.2217299999999999827	0.99875285401687330378
1.3089999999999999414	0.99868173817124894498
1.3962600000000000566	0.99862887374306763544
1.4835300000000000153	0.998595774725489993
1.5707999999999999741	0.99858338773400046051
1.6580600000000000893	0.99859203886029102026
1.745330000000000048	0.99862143893078214596
